23.03.2010 14:36:41	Сом	Большая.	14,45	5	Опарыш	Рыба
23.03.2010 14:44:18	Рыбалка остановлена (капча)					Рыба
23.03.2010 14:46:30	Рыбалка запущена.					Рыба
23.03.2010 14:46:38	Сом	Малая.	13,55	3	Опарыш	Рыба
23.03.2010 14:46:38	Сом	Гигантская.	15,15	7	Опарыш	Рыба
23.03.2010 14:50:32	Сом	Гигантская.	15,15	7	Опарыш	Рыба
23.03.2010 14:50:32	Сом	Малая.	13,55	3	Опарыш	Рыба
23.03.2010 14:54:20	Рыбалка остановлена (капча)					Рыба
23.03.2010 14:58:18	Рыбалка запущена.					Рыба
23.03.2010 14:58:26	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
23.03.2010 15:06:14	Сом	Огромная.	14,82	6	Опарыш	Рыба
23.03.2010 15:14:04	Сом	Огромная.	14,82	6	Опарыш	Рыба
23.03.2010 15:14:04	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
23.03.2010 15:17:59	Сом	Гигантская.	15,15	7	Опарыш	Рыба
23.03.2010 15:17:59	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
23.03.2010 15:17:59	Сом	Малая.	13,55	3	Опарыш	Рыба
23.03.2010 15:21:52	Сом	Малая.	13,55	3	Опарыш	Рыба
23.03.2010 15:21:52	Сом	Малёк.	11,37	1	Опарыш	Рыба
23.03.2010 15:25:47	Сом	Большая.	14,45	5	Опарыш	Рыба
23.03.2010 15:33:35	Сом	Средняя.	14,04	4	Опарыш	Рыба
23.03.2010 15:41:20	Сом	Гигантская.	15,15	7	Опарыш	Рыба
23.03.2010 16:04:33	Рыбалка остановлена (капча)					Рыба
23.03.2010 17:57:41	Рыбалка запущена.					Рыба
23.03.2010 17:57:48	Сом	Огромная.	14,82	6	Опарыш	Рыба
23.03.2010 18:05:33	Сом	Малёк.	11,37	1	Опарыш	Рыба
23.03.2010 18:05:33	Сом	Гигантская.	15,15	7	Опарыш	Рыба
23.03.2010 18:13:26	Сом	Средняя.	14,04	4	Опарыш	Рыба
23.03.2010 18:17:18	Сом	Средняя.	14,04	4	Опарыш	Рыба
23.03.2010 18:21:10	Сом	Огромная.	14,82	6	Опарыш	Рыба
23.03.2010 18:21:10	Сом	Малёк.	11,37	1	Опарыш	Рыба
23.03.2010 18:25:03	Сом	Большая.	14,45	5	Опарыш	Рыба
23.03.2010 18:36:46	Сом	Большая.	14,45	5	Опарыш	Рыба
23.03.2010 18:44:31	Сом	Малёк.	11,37	1	Опарыш	Рыба
23.03.2010 18:52:16	Сом	Огромная.	14,82	6	Опарыш	Рыба
23.03.2010 19:00:01	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
23.03.2010 19:00:01	Сом	Гигантская.	15,15	7	Опарыш	Рыба
23.03.2010 19:03:47	Рыбалка остановлена (капча)					Рыба
23.03.2010 20:15:55	Рыбалка запущена.					Рыба
23.03.2010 20:16:03	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 2:02:48	Запуск клиента					Рыба
24.03.2010 2:03:58	Рыбалка запущена.					Рыба
24.03.2010 2:08:01	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 2:11:53	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 2:19:37	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 2:19:37	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 2:23:30	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 2:23:30	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 2:28:58	Рыбалка запущена.					Рыба
24.03.2010 2:29:07	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 2:32:54	Рыбалка остановлена (капча)					Рыба
24.03.2010 2:33:26	Рыбалка запущена.					Рыба
24.03.2010 2:33:33	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 2:33:33	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 2:37:26	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 2:41:18	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 2:49:02	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 2:49:02	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 2:52:54	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 2:56:46	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 2:56:46	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 3:00:38	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 3:00:38	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 3:04:30	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 3:04:30	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 3:08:22	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 3:13:07	Рыбалка запущена.					Рыба
24.03.2010 3:13:18	Рыбалка запущена.					Рыба
24.03.2010 3:13:25	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 3:13:25	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 3:13:25	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 3:21:09	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 3:21:09	Сом	Подросший малёк.	12,91	2	Опарыш	Рыба
24.03.2010 3:25:02	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 3:36:40	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 3:40:32	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 3:40:32	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 3:40:32	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 3:44:25	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 3:44:25	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 3:48:17	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 3:48:17	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 3:52:04	Рыбалка остановлена (капча)					Рыба
24.03.2010 4:42:59	Рыбалка запущена.					Рыба
24.03.2010 4:43:06	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 4:46:57	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 4:50:49	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 4:50:49	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 4:58:33	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 5:02:20	Рыбалка остановлена (капча)					Рыба
24.03.2010 13:56:20	Рыбалка запущена.					Рыба
24.03.2010 13:56:33	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 14:00:25	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 14:00:25	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 14:00:25	Сом	Средняя.	14,04	4	Опарыш	Рыба
24.03.2010 14:04:19	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 14:04:19	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 14:08:11	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 14:15:57	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 14:15:57	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 14:19:49	Сом	Большая.	14,45	5	Опарыш	Рыба
24.03.2010 14:23:41	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 14:31:27	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 14:39:12	Сом	Малёк.	11,37	1	Опарыш	Рыба
24.03.2010 14:39:12	Сом	Огромная.	14,82	6	Опарыш	Рыба
24.03.2010 14:43:04	Сом	Малая.	13,55	3	Опарыш	Рыба
24.03.2010 14:43:04	Сом	Гигантская.	15,15	7	Опарыш	Рыба
24.03.2010 14:46:57	Сом	Огромная.	14,82	6	Опарыш	Рыба
